Serial Number:,PSY1I604
APP Serial #:,030006D2
Head Serial #:,2889
App Ver:,R1-7-8
COM Ver:,R2-6-6
Instrument Name:,psyaspen 
Instrument Comment:,
Cooling Time:,40,seconds
Waiting Time:,10,seconds
Warming Duration:,5,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,45,seconds
Chamber Heating Schedule:,21:00 - 08:00
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
06/09/2020,08:00:00,11.38,-0.138,2.377,-0.79,0.99,-3.55,-1.019,-0.01,8.704,3.96,8.89 ,not present ,0.00 ,0.00 ,
06/09/2020,08:30:00,11.02,-0.249,2.346,-0.81,0.99,-3.55,-0.924,-0.03,8.716,3.95,9.00 ,not present ,0.00 ,0.00 ,
06/09/2020,09:00:00,10.83,-0.128,2.446,-0.85,0.99,-3.55,-0.856,-0.01,8.724,3.95,11.40 ,not present ,0.00 ,0.00 ,
06/09/2020,09:30:00,10.74,-0.186,2.526,-0.90,0.99,-3.55,-0.740,-0.02,8.728,3.95,11.60 ,not present ,0.00 ,0.00 ,
06/09/2020,10:00:00,10.91,-0.224,2.700,-0.98,0.99,-3.55,-0.507,-0.03,8.720,3.97,16.50 ,present ,7.40 ,80.69 ,
06/09/2020,10:30:00,12.58,-0.487,4.550,-1.71,0.99,-3.55,0.471,-0.06,8.658,4.10,35.59 ,present ,21.49 ,141.89 ,
06/09/2020,11:00:00,13.67,-1.018,5.911,-2.26,0.99,-3.55,0.831,-0.14,8.616,4.19,39.00 ,present ,21.58 ,120.60 ,
06/09/2020,11:30:00,14.40,-1.073,6.922,-2.60,0.99,-3.55,1.169,-0.15,8.585,4.20,27.00 ,present ,21.80 ,31.80 ,
06/09/2020,12:00:00,15.03,-0.425,6.685,-2.35,0.99,-3.55,0.982,-0.05,8.563,4.20,23.50 ,present ,21.87 ,30.90 ,
06/09/2020,12:30:00,15.03,-0.310,6.015,-2.08,0.99,-3.55,0.503,-0.04,8.563,4.20,22.20 ,present ,22.01 ,31.20 ,
06/09/2020,13:00:00,15.59,-0.142,5.893,-1.96,0.99,-3.55,0.287,-0.01,8.544,4.20,21.70 ,present ,21.58 ,30.60 ,
06/09/2020,13:30:00,16.16,-0.197,5.950,-1.94,0.99,-3.55,0.181,-0.02,8.521,4.20,22.20 ,present ,22.18 ,30.30 ,
06/09/2020,14:00:00,16.89,-0.239,6.013,-1.92,0.99,-3.55,0.304,-0.03,8.495,4.20,23.20 ,present ,21.72 ,30.60 ,
06/09/2020,14:30:00,17.03,-0.282,5.613,-1.77,0.99,-3.55,0.096,-0.03,8.488,4.20,22.00 ,present ,21.44 ,30.60 ,
06/09/2020,15:00:00,16.78,-0.259,4.680,-1.45,0.99,-3.55,-0.290,-0.03,8.499,4.20,20.00 ,present ,20.88 ,30.90 ,
06/09/2020,15:30:00,16.39,-0.328,4.084,-1.26,0.99,-3.55,-0.395,-0.04,8.514,4.20,18.10 ,present ,20.45 ,31.80 ,
06/09/2020,16:00:00,16.07,-0.338,3.671,-1.13,0.99,-3.55,-0.531,-0.04,8.525,4.19,16.70 ,not present ,0.00 ,0.00 ,
06/09/2020,16:30:00,15.69,-0.343,3.391,-1.04,0.99,-3.55,-0.669,-0.04,8.540,4.20,16.29 ,not present ,0.00 ,0.00 ,
06/09/2020,17:00:00,15.30,-0.358,3.192,-0.98,0.99,-3.55,-0.704,-0.05,8.551,4.18,13.90 ,not present ,0.00 ,0.00 ,
06/09/2020,17:30:00,14.91,-0.313,3.075,-0.95,0.99,-3.55,-0.779,-0.04,8.566,4.18,14.00 ,not present ,0.00 ,0.00 ,
06/09/2020,18:00:00,14.45,-0.312,2.913,-0.91,0.99,-3.55,-0.978,-0.04,8.585,4.17,12.50 ,not present ,0.00 ,0.00 ,
06/09/2020,18:30:00,13.87,-0.187,2.717,-0.84,0.99,-3.55,-1.019,-0.02,8.608,4.16,10.90 ,not present ,0.00 ,0.00 ,
06/09/2020,19:00:00,13.28,-0.219,2.556,-0.80,0.99,-3.55,-1.138,-0.03,8.631,4.15,9.70 ,not present ,0.00 ,0.00 ,
06/09/2020,19:30:00,12.71,-0.122,2.393,-0.74,0.99,-3.55,-1.217,-0.01,8.650,4.14,8.60 ,not present ,0.00 ,0.00 ,
06/09/2020,20:00:00,12.17,-0.091,2.279,-0.71,0.99,-3.55,-1.096,-0.01,8.673,4.13,7.80 ,not present ,0.00 ,0.00 ,
06/09/2020,20:30:00,11.64,-0.097,2.217,-0.71,0.99,-3.55,-1.293,-0.01,8.693,4.13,7.40 ,not present ,0.00 ,0.00 ,
06/09/2020,21:00:00,11.03,-0.026,2.049,-0.65,0.99,-3.55,-1.324,0.00,8.716,4.12,6.60 ,not present ,0.00 ,0.00 ,
06/09/2020,21:30:01,10.42,-0.061,1.943,-0.63,0.99,-3.55,-1.379,0.00,8.739,4.11,5.70 ,not present ,0.00 ,0.00 ,
06/09/2020,22:00:00,9.83,-0.008,1.850,-0.60,0.99,-3.55,-1.438,0.00,8.755,4.10,5.00 ,not present ,0.00 ,0.00 ,
06/09/2020,22:30:00,9.21,-0.034,1.754,-0.58,0.99,-3.55,-1.320,0.00,8.755,4.09,4.50 ,not present ,0.00 ,0.00 ,
06/09/2020,23:00:00,8.64,-0.028,1.697,-0.58,0.99,-3.55,-1.389,0.00,8.755,4.08,3.80 ,not present ,0.00 ,0.00 ,
06/09/2020,23:30:00,8.12,0.058,1.671,-0.57,0.99,-3.55,-1.298,0.00,8.755,4.08,3.60 ,not present ,0.00 ,0.00 ,
07/09/2020,00:00:00,7.64,0.027,1.642,-0.58,0.99,-3.55,-1.327,0.00,8.755,4.07,3.40 ,not present ,0.00 ,0.00 ,
07/09/2020,00:30:00,7.15,0.062,1.653,-0.61,0.99,-3.55,-1.343,0.00,8.755,4.06,3.30 ,not present ,0.00 ,0.00 ,
07/09/2020,01:00:00,6.71,0.038,1.628,-0.62,0.99,-3.55,-1.292,0.00,8.755,4.06,3.00 ,not present ,0.00 ,0.00 ,
07/09/2020,01:30:00,6.17,-0.002,1.548,-0.60,0.99,-3.55,-1.208,0.00,8.755,4.06,2.09 ,not present ,0.00 ,0.00 ,
07/09/2020,02:00:00,5.56,-0.051,1.454,-0.59,0.99,-3.55,-1.246,0.00,8.755,4.05,1.20 ,not present ,0.00 ,0.00 ,
07/09/2020,02:30:00,4.90,0.154,1.376,-0.54,0.99,-3.55,-1.443,0.02,8.755,4.05,0.20 ,not present ,0.00 ,0.00 ,
07/09/2020,03:00:00,4.41,0.056,1.342,-0.56,0.99,-3.55,-1.436,0.00,8.755,4.04,0.10 ,not present ,0.00 ,0.00 ,
07/09/2020,03:30:00,4.04,0.022,1.367,-0.60,0.99,-3.55,-1.316,0.00,8.755,4.03,0.50 ,not present ,0.00 ,0.00 ,
07/09/2020,04:00:00,3.72,-0.016,1.393,-0.64,0.99,-3.55,-1.172,0.00,8.755,4.02,0.60 ,not present ,0.00 ,0.00 ,
07/09/2020,04:30:00,3.33,-0.019,1.370,-0.65,0.99,-3.55,-1.108,0.00,8.755,4.00,0.20 ,not present ,0.00 ,0.00 ,
07/09/2020,05:00:00,3.11,0.095,1.369,-0.65,0.99,-3.55,-1.057,0.01,8.755,3.99,0.10 ,not present ,0.00 ,0.00 ,
07/09/2020,05:30:00,2.90,-0.010,1.371,-0.68,0.99,-3.55,-1.137,0.00,8.755,3.97,-0.20 ,not present ,0.00 ,0.00 ,
07/09/2020,06:00:00,2.61,-0.068,1.390,-0.72,0.99,-3.55,-1.059,0.00,8.755,3.96,-0.20 ,not present ,0.00 ,0.00 ,
07/09/2020,06:30:00,2.36,0.003,1.376,-0.71,0.99,-3.55,-0.880,0.00,8.755,3.95,-0.30 ,not present ,0.00 ,0.00 ,
07/09/2020,07:00:00,2.12,-0.043,1.381,-0.74,0.99,-3.55,-0.954,0.00,8.755,3.95,-0.20 ,not present ,0.00 ,0.00 ,
07/09/2020,07:30:00,1.88,-0.091,1.411,-0.79,0.99,-3.55,-0.895,-0.01,8.755,3.94,0.00 ,not present ,0.00 ,0.00 ,
07/09/2020,08:00:00,1.61,-0.063,1.414,-0.81,0.99,-3.55,-0.782,0.00,8.755,3.93,0.10 ,not present ,0.00 ,0.00 ,
07/09/2020,08:30:00,1.44,-0.110,1.419,-0.83,0.99,-3.55,-0.724,-0.01,8.755,3.93,0.00 ,not present ,0.00 ,0.00 ,
07/09/2020,09:00:00,1.23,-0.141,1.440,-0.87,0.99,-3.55,-0.658,-0.02,8.755,3.93,0.00 ,not present ,0.00 ,0.00 ,
07/09/2020,09:30:00,1.04,0.002,1.464,-0.88,0.99,-3.55,-0.582,0.00,8.755,3.92,0.10 ,not present ,0.00 ,0.00 ,
07/09/2020,10:00:00,0.79,-0.191,1.482,-0.95,0.99,-3.55,-0.497,-0.02,8.755,3.92,0.40 ,not present ,0.00 ,0.00 ,
07/09/2020,10:30:00,0.71,-0.125,1.509,-0.97,0.99,-3.55,-0.574,-0.01,8.755,3.92,0.60 ,not present ,0.00 ,0.00 ,
07/09/2020,11:00:00,0.63,-0.070,1.523,-0.98,0.99,-3.55,-0.620,-0.01,8.755,3.92,0.90 ,not present ,0.00 ,0.00 ,
07/09/2020,11:30:00,0.59,-0.211,1.527,-1.01,0.99,-3.55,-0.499,-0.03,8.755,3.91,0.90 ,not present ,0.00 ,0.00 ,
07/09/2020,12:00:00,0.58,-0.059,1.539,-1.00,0.99,-3.55,-0.552,0.00,8.755,3.92,2.60 ,not present ,0.00 ,0.00 ,
07/09/2020,12:30:00,1.07,-0.261,1.608,-1.03,0.99,-3.55,-0.389,-0.03,8.755,3.96,7.90 ,present ,8.93 ,119.10 ,
07/09/2020,13:00:00,2.07,-0.088,1.968,-1.18,0.99,-3.55,-0.040,-0.01,8.755,4.11,22.60 ,present ,22.86 ,130.20 ,
07/09/2020,13:30:00,2.29,-0.386,1.929,-1.18,0.99,-3.55,-0.003,-0.05,8.755,4.14,15.20 ,present ,7.36 ,83.70 ,
07/09/2020,14:00:00,2.15,-0.063,2.306,-1.42,0.99,-3.55,0.149,0.00,8.755,4.20,11.90 ,present ,22.94 ,40.50 ,
07/09/2020,14:30:00,3.05,-0.599,2.455,-1.50,0.99,-3.55,0.492,-0.08,8.755,4.20,12.10 ,present ,21.07 ,33.30 ,
07/09/2020,15:00:00,2.45,-0.095,2.367,-1.43,0.99,-3.55,-0.012,-0.01,8.755,4.20,7.80 ,present ,22.81 ,29.10 ,
07/09/2020,15:30:00,3.54,-0.040,2.996,-1.73,0.99,-3.55,0.231,0.00,8.755,4.20,10.60 ,present ,22.43 ,30.00 ,
07/09/2020,16:00:00,4.10,-0.186,3.109,-1.75,0.99,-3.55,0.394,-0.02,8.755,4.20,11.40 ,present ,21.09 ,31.50 ,
07/09/2020,16:30:00,3.96,-0.014,2.676,-1.46,0.99,-3.55,-0.133,0.00,8.755,4.20,9.70 ,present ,21.30 ,30.30 ,
07/09/2020,17:00:00,5.18,-0.015,3.410,-1.78,0.99,-3.55,0.491,0.00,8.755,4.20,13.30 ,present ,21.55 ,30.90 ,
07/09/2020,17:30:00,5.79,-0.323,3.350,-1.72,0.99,-3.55,0.512,-0.04,8.755,4.20,12.90 ,present ,21.30 ,30.30 ,
07/09/2020,18:00:00,5.97,-0.215,3.155,-1.57,0.99,-3.55,0.289,-0.03,8.755,4.20,11.30 ,not present ,0.00 ,0.00 ,
07/09/2020,18:30:00,5.81,-0.272,2.534,-1.24,0.99,-3.55,0.001,-0.03,8.755,4.18,7.80 ,not present ,0.00 ,0.00 ,
07/09/2020,19:00:00,5.46,-0.238,2.098,-1.00,0.99,-3.55,-0.364,-0.03,8.755,4.17,4.60 ,not present ,0.00 ,0.00 ,
07/09/2020,19:30:00,4.97,-0.175,1.796,-0.84,0.99,-3.55,-0.635,-0.02,8.755,4.16,2.20 ,not present ,0.00 ,0.00 ,
07/09/2020,20:00:00,4.56,-0.083,1.544,-0.70,0.99,-3.55,-0.945,-0.01,8.755,4.14,0.90 ,not present ,0.00 ,0.00 ,
07/09/2020,20:30:00,4.39,0.120,1.432,-0.61,0.99,-3.55,-1.003,0.01,8.755,4.14,0.00 ,not present ,0.00 ,0.00 ,
07/09/2020,21:00:00,4.52,0.200,1.288,-0.50,0.99,-3.55,-1.276,0.02,8.755,4.13,-0.60 ,not present ,0.00 ,0.00 ,
07/09/2020,21:30:00,4.31,0.135,1.209,-0.47,0.99,-3.55,-1.185,0.01,8.755,4.12,-0.80 ,not present ,0.00 ,0.00 ,
07/09/2020,22:00:00,4.19,0.152,1.171,-0.45,0.99,-3.55,-1.240,0.02,8.755,4.11,-1.00 ,not present ,0.00 ,0.00 ,
07/09/2020,22:30:00,4.00,0.142,1.132,-0.43,0.99,-3.55,-1.303,0.02,8.755,4.10,-1.20 ,not present ,0.00 ,0.00 ,
07/09/2020,23:00:00,3.84,0.209,1.128,-0.43,0.99,-3.55,-1.319,0.03,8.755,4.09,-1.50 ,not present ,0.00 ,0.00 ,
07/09/2020,23:30:00,3.65,0.135,1.113,-0.44,0.99,-3.55,-1.354,0.01,8.755,4.09,-1.60 ,not present ,0.00 ,0.00 ,
08/09/2020,00:00:00,3.55,0.177,1.095,-0.42,0.99,-3.55,-1.222,0.02,8.755,4.08,-1.90 ,not present ,0.00 ,0.00 ,
08/09/2020,00:30:00,3.37,0.147,1.087,-0.43,0.99,-3.55,-1.207,0.02,8.755,4.07,-1.90 ,not present ,0.00 ,0.00 ,
08/09/2020,01:00:00,3.30,0.147,1.065,-0.42,0.99,-3.55,-1.253,0.02,8.755,4.06,-2.40 ,not present ,0.00 ,0.00 ,
08/09/2020,01:30:00,3.20,0.232,1.039,-0.39,0.99,-3.55,-1.242,0.03,8.755,4.06,-2.60 ,not present ,0.00 ,0.00 ,
08/09/2020,02:00:00,2.90,0.097,1.043,-0.43,0.99,-3.55,-1.232,0.01,8.755,4.05,-2.50 ,not present ,0.00 ,0.00 ,
08/09/2020,02:30:00,1.87,0.230,1.079,-0.49,0.99,-3.55,-1.046,0.03,8.755,4.05,-1.50 ,not present ,0.00 ,0.00 ,
08/09/2020,03:00:00,1.14,0.102,1.145,-0.61,0.99,-3.55,-0.807,0.01,8.755,4.05,-0.60 ,not present ,0.00 ,0.00 ,
08/09/2020,03:30:00,1.67,0.038,1.113,-0.56,0.99,-3.55,-1.023,0.00,8.755,4.05,-1.70 ,not present ,0.00 ,0.00 ,
08/09/2020,04:00:00,0.62,0.032,1.157,-0.67,0.99,-3.55,-0.790,0.00,8.755,4.04,-0.50 ,not present ,0.00 ,0.00 ,
08/09/2020,04:30:00,0.40,0.107,1.186,-0.70,0.99,-3.55,-0.725,0.01,8.755,4.03,-0.40 ,not present ,0.00 ,0.00 ,
08/09/2020,05:00:00,0.34,0.077,1.218,-0.73,0.99,-3.55,-0.776,0.01,8.755,4.02,-0.50 ,not present ,0.00 ,0.00 ,
08/09/2020,05:30:00,0.23,0.000,1.252,-0.78,0.99,-3.55,-0.567,0.00,8.755,4.00,-0.40 ,not present ,0.00 ,0.00 ,
08/09/2020,06:00:00,0.42,0.170,1.223,-0.72,0.99,-3.55,-0.676,0.02,8.755,3.98,-0.70 ,not present ,0.00 ,0.00 ,
08/09/2020,06:30:00,0.43,-0.062,1.204,-0.73,0.99,-3.55,-0.710,0.00,8.755,3.97,-0.80 ,not present ,0.00 ,0.00 ,
08/09/2020,07:00:00,0.35,0.093,1.203,-0.72,0.99,-3.55,-0.689,0.01,8.755,3.96,-0.70 ,not present ,0.00 ,0.00 ,
08/09/2020,07:30:00,0.18,-0.047,1.232,-0.77,0.99,-3.55,-0.599,0.00,8.755,3.95,-0.60 ,not present ,0.00 ,0.00 ,
08/09/2020,08:00:00,-0.18,-0.021,1.223,-0.80,0.99,-3.55,-0.591,0.00,8.755,3.95,0.10 ,not present ,0.00 ,0.00 ,
08/09/2020,08:30:00,-0.48,-0.036,1.256,-0.86,0.99,-3.55,-0.476,0.00,8.755,3.95,1.50 ,not present ,0.00 ,0.00 ,
08/09/2020,09:00:00,-0.27,-0.140,1.354,-0.94,0.99,-3.55,-0.469,-0.02,8.755,3.95,3.30 ,not present ,0.00 ,0.00 ,
08/09/2020,09:30:00,0.33,-0.124,1.449,-0.96,0.99,-3.55,-0.257,-0.01,8.755,4.00,13.80 ,present ,8.26 ,117.90 ,
08/09/2020,10:00:00,1.11,-0.228,1.675,-1.08,0.99,-3.55,0.115,-0.03,8.755,4.08,19.70 ,present ,15.44 ,138.30 ,
08/09/2020,10:30:00,2.06,-0.478,2.028,-1.29,0.99,-3.55,0.328,-0.06,8.755,4.16,25.20 ,present ,20.85 ,141.60 ,
08/09/2020,11:00:00,2.59,-0.532,2.753,-1.76,0.99,-3.55,0.625,-0.07,8.755,4.20,17.70 ,present ,22.68 ,39.30 ,
08/09/2020,11:30:00,4.23,-0.936,3.929,-2.37,0.99,-3.55,1.203,-0.13,8.755,4.20,18.60 ,present ,22.47 ,30.90 ,
08/09/2020,12:00:00,4.97,-0.382,3.766,-2.08,0.99,-3.55,1.106,-0.05,8.755,4.20,16.40 ,present ,22.18 ,29.70 ,
08/09/2020,12:30:00,5.32,-0.418,3.677,-1.99,0.99,-3.55,0.739,-0.06,8.755,4.20,15.20 ,present ,22.85 ,29.10 ,
08/09/2020,13:00:00,6.13,-0.122,4.006,-2.03,0.99,-3.55,0.761,-0.01,8.755,4.20,16.50 ,present ,21.93 ,30.30 ,
08/09/2020,13:30:00,7.28,-0.280,4.319,-2.09,0.99,-3.55,0.794,-0.04,8.755,4.20,18.10 ,present ,22.25 ,30.00 ,
08/09/2020,14:00:00,8.34,-0.301,4.582,-2.10,0.99,-3.55,1.033,-0.04,8.755,4.20,19.20 ,present ,21.69 ,30.90 ,
08/09/2020,14:30:00,8.92,-0.324,4.199,-1.85,0.99,-3.55,0.587,-0.04,8.755,4.20,18.29 ,present ,21.23 ,30.90 ,
08/09/2020,15:00:00,9.52,-0.208,4.139,-1.75,0.99,-3.55,0.545,-0.02,8.755,4.20,18.40 ,present ,21.69 ,30.90 ,
08/09/2020,15:30:00,10.40,-0.149,4.291,-1.73,0.99,-3.55,0.420,-0.02,8.739,4.20,19.60 ,present ,21.02 ,31.80 ,
08/09/2020,16:00:00,11.11,-0.239,4.142,-1.62,0.99,-3.55,0.323,-0.03,8.712,4.20,19.50 ,present ,20.81 ,31.50 ,
08/09/2020,16:30:00,11.69,-0.191,4.062,-1.53,0.99,-3.55,0.316,-0.02,8.693,4.20,19.79 ,present ,20.21 ,32.70 ,
08/09/2020,17:00:00,12.49,-0.136,4.206,-1.52,0.99,-3.55,0.256,-0.01,8.662,4.19,20.20 ,not present ,0.00 ,0.00 ,
08/09/2020,17:30:00,13.14,-0.388,3.971,-1.42,0.99,-3.55,0.285,-0.05,8.635,4.20,20.70 ,present ,20.88 ,32.09 ,
08/09/2020,18:00:00,13.85,-0.358,4.036,-1.39,0.99,-3.55,0.412,-0.05,8.608,4.20,21.00 ,present ,19.23 ,33.90 ,
08/09/2020,18:30:00,14.12,-0.246,3.385,-1.10,0.99,-3.55,-0.051,-0.03,8.597,4.18,18.10 ,not present ,0.00 ,0.00 ,
08/09/2020,19:00:00,13.82,-0.050,2.701,-0.81,0.99,-3.55,-0.658,0.00,8.608,4.17,14.10 ,not present ,0.00 ,0.00 ,
08/09/2020,19:30:00,13.45,0.049,2.169,-0.60,0.99,-3.55,-1.146,0.00,8.623,4.16,11.50 ,not present ,0.00 ,0.00 ,
08/09/2020,20:00:00,12.99,0.303,1.820,-0.43,0.99,-3.55,-1.509,0.04,8.643,4.15,9.70 ,not present ,0.00 ,0.00 ,
08/09/2020,20:30:00,12.53,0.484,1.651,-0.35,0.99,-3.55,-1.661,0.06,8.658,4.14,8.60 ,not present ,0.00 ,0.00 ,
08/09/2020,21:00:00,11.93,0.505,1.554,-0.32,0.99,-3.55,-2.039,0.07,8.681,4.13,7.50 ,not present ,0.00 ,0.00 ,
08/09/2020,21:30:00,11.30,0.657,1.493,-0.29,0.99,-3.55,-1.995,0.09,8.704,4.13,6.70 ,not present ,0.00 ,0.00 ,
08/09/2020,22:00:00,10.69,0.561,1.475,-0.31,0.99,-3.55,-2.070,0.08,8.731,4.12,5.70 ,not present ,0.00 ,0.00 ,
08/09/2020,22:30:00,10.08,0.684,1.421,-0.29,0.99,-3.55,-2.076,0.09,8.755,4.11,4.90 ,not present ,0.00 ,0.00 ,
08/09/2020,23:00:00,9.50,0.648,1.386,-0.29,0.99,-3.55,-1.984,0.09,8.755,4.10,4.69 ,not present ,0.00 ,0.00 ,
08/09/2020,23:30:00,8.96,0.675,1.370,-0.30,0.99,-3.55,-2.103,0.09,8.755,4.09,4.30 ,not present ,0.00 ,0.00 ,
09/09/2020,00:00:00,8.34,0.657,1.325,-0.30,0.99,-3.55,-1.898,0.09,8.755,4.09,3.70 ,not present ,0.00 ,0.00 ,
09/09/2020,00:30:00,7.80,0.626,1.292,-0.31,0.99,-3.55,-1.945,0.08,8.755,4.08,3.30 ,not present ,0.00 ,0.00 ,
09/09/2020,01:00:00,7.31,0.547,1.247,-0.31,0.99,-3.55,-1.922,0.07,8.755,4.07,3.20 ,not present ,0.00 ,0.00 ,
09/09/2020,01:30:00,6.78,0.647,1.237,-0.31,0.99,-3.55,-1.750,0.09,8.755,4.06,2.50 ,not present ,0.00 ,0.00 ,
09/09/2020,02:00:00,6.30,0.573,1.236,-0.34,0.99,-3.55,-1.766,0.08,8.755,4.06,2.40 ,not present ,0.00 ,0.00 ,
09/09/2020,02:30:00,5.81,0.606,1.195,-0.33,0.99,-3.55,-1.753,0.08,8.755,4.06,1.90 ,not present ,0.00 ,0.00 ,
09/09/2020,03:00:00,5.32,0.683,1.186,-0.33,0.99,-3.55,-1.798,0.09,8.755,4.05,1.30 ,not present ,0.00 ,0.00 ,
09/09/2020,03:30:00,4.82,0.682,1.152,-0.33,0.99,-3.55,-1.797,0.09,8.755,4.05,0.80 ,not present ,0.00 ,0.00 ,
09/09/2020,04:00:00,4.41,0.648,1.144,-0.35,0.99,-3.55,-1.617,0.09,8.755,4.04,0.80 ,not present ,0.00 ,0.00 ,
09/09/2020,04:30:00,4.05,0.598,1.147,-0.37,0.99,-3.55,-1.726,0.08,8.755,4.04,0.60 ,not present ,0.00 ,0.00 ,
09/09/2020,05:00:00,3.71,0.614,1.121,-0.37,0.99,-3.55,-1.703,0.08,8.755,4.02,0.80 ,not present ,0.00 ,0.00 ,
09/09/2020,05:30:00,3.54,0.629,1.149,-0.40,0.99,-3.55,-1.590,0.09,8.755,4.01,1.40 ,not present ,0.00 ,0.00 ,
09/09/2020,06:00:00,3.30,0.575,1.140,-0.41,0.99,-3.55,-1.485,0.08,8.755,3.99,1.20 ,not present ,0.00 ,0.00 ,
09/09/2020,06:30:00,3.02,0.468,1.133,-0.43,0.99,-3.55,-1.501,0.06,8.755,3.98,0.90 ,not present ,0.00 ,0.00 ,
09/09/2020,07:00:00,2.70,0.522,1.129,-0.44,0.99,-3.55,-1.343,0.07,8.755,3.97,0.90 ,not present ,0.00 ,0.00 ,
09/09/2020,07:30:00,2.44,0.549,1.115,-0.44,0.99,-3.55,-1.386,0.07,8.755,3.95,0.50 ,not present ,0.00 ,0.00 ,
09/09/2020,08:00:00,2.23,0.547,1.142,-0.47,0.99,-3.55,-1.375,0.07,8.755,3.95,0.60 ,not present ,0.00 ,0.00 ,
09/09/2020,08:30:00,2.09,0.488,1.129,-0.48,0.99,-3.55,-1.369,0.07,8.755,3.94,0.90 ,not present ,0.00 ,0.00 ,
09/09/2020,09:00:00,1.96,0.444,1.146,-0.51,0.99,-3.55,-1.246,0.06,8.755,3.94,1.20 ,not present ,0.00 ,0.00 ,
09/09/2020,09:30:00,2.10,0.434,1.199,-0.54,0.99,-3.55,-1.154,0.06,8.755,3.93,2.80 ,not present ,0.00 ,0.00 ,
09/09/2020,10:00:00,2.53,0.525,1.376,-0.63,0.99,-3.55,-0.933,0.07,8.755,3.94,6.90 ,not present ,0.00 ,0.00 ,
09/09/2020,10:30:00,6.10,-0.793,2.865,-1.48,0.99,-3.55,1.453,-0.11,8.755,4.04,33.70 ,present ,21.46 ,141.89 ,
09/09/2020,11:00:00,8.11,-1.281,4.197,-2.07,0.99,-3.55,1.900,-0.18,8.755,4.13,42.90 ,present ,20.64 ,150.60 ,
09/09/2020,11:30:00,9.61,-1.367,5.404,-2.52,0.99,-3.55,2.269,-0.19,8.755,4.20,34.20 ,present ,21.56 ,36.90 ,
Serial Number:,PSY1I604
APP Serial #:,030006D2
Head Serial #:,2889
App Ver:,R1-7-8
COM Ver:,R2-6-6
Instrument Name:,psyaspen 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,5,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,45,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
25/09/2020,12:00:00,10.75,-0.562,5.545,-2.33,0.99,-3.55,0.183,-0.08,8.728,4.08,52.90 ,present ,25.15 ,201.60 ,
25/09/2020,12:30:00,10.58,-0.543,5.350,-2.26,0.99,-3.55,0.231,-0.07,8.735,4.18,51.50 ,present ,25.19 ,193.50 ,
25/09/2020,13:00:00,10.09,-0.486,5.279,-2.27,0.99,-3.55,0.291,-0.06,8.755,4.20,34.70 ,present ,25.70 ,85.80 ,
25/09/2020,13:30:00,10.11,-0.419,5.698,-2.46,0.99,-3.55,0.252,-0.06,8.751,4.20,33.09 ,present ,27.91 ,78.00 ,
25/09/2020,14:00:00,10.45,-0.463,5.609,-2.38,0.99,-3.55,0.217,-0.06,8.739,4.20,32.90 ,present ,28.93 ,72.30 ,
25/09/2020,14:30:00,10.57,-0.439,5.297,-2.22,0.99,-3.55,0.245,-0.06,8.735,4.20,32.20 ,present ,26.43 ,78.90 ,
25/09/2020,15:00:00,10.49,-0.378,5.109,-2.14,0.99,-3.55,0.041,-0.05,8.739,4.20,28.70 ,present ,26.22 ,66.30 ,
25/09/2020,15:30:00,10.48,-0.393,5.043,-2.11,0.99,-3.55,-0.017,-0.05,8.739,4.20,27.20 ,present ,26.08 ,62.10 ,
25/09/2020,16:00:00,10.39,-0.426,4.876,-2.05,0.99,-3.55,-0.099,-0.06,8.743,4.20,26.70 ,present ,26.02 ,62.70 ,
25/09/2020,16:30:00,10.45,-0.451,4.909,-2.06,0.99,-3.55,0.014,-0.06,8.739,4.20,27.80 ,present ,26.53 ,64.50 ,
25/09/2020,17:00:00,10.59,-0.369,4.979,-2.06,0.99,-3.55,0.061,-0.05,8.735,4.20,27.70 ,present ,26.31 ,63.90 ,
25/09/2020,17:30:00,10.48,-0.383,4.652,-1.93,0.99,-3.55,-0.169,-0.05,8.739,4.20,26.90 ,present ,26.00 ,65.10 ,
25/09/2020,18:00:00,10.50,-0.351,4.674,-1.93,0.99,-3.55,-0.054,-0.05,8.735,4.20,27.10 ,present ,25.99 ,64.19 ,
25/09/2020,18:30:00,10.48,-0.474,4.604,-1.92,0.99,-3.55,-0.067,-0.06,8.739,4.20,26.90 ,present ,25.82 ,64.50 ,
